user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,tweets
462958223,2017-11-15 17:50:31,[],0,0,nurseeva,4893,3250,"Los Angeles, CA",10387,None,None,Twitter Slams Donald Trump For Tweeting Condolences About The Wrong Mass Shooting - HuffPost https://t.co/3EKx62hoL0
304880098,2017-11-15 17:44:58,[],0,0,Lisa Wade,5578,17500,"Los Angeles, CA",12076,None,None,"With every mass shooting, this argument feels more and more tragically true... https://t.co/IMEzX8LiVN"
2355595164,2017-11-15 17:41:02,[],0,0,Daniella Lee,346,141,"Santa Monica, Ca",12075,None,None,Elementary School Staff Prevented NorCal Mass Shooting From Becoming More Deadly: Sheriff's Dept. https://t.co/RM1ZIXyrLA via @ktla
810884541934026754,2017-11-15 17:35:39,[],0,0,AJ Jimenez,250,60,"Burbank, CA",893,None,None,"These teachers are freakin' heroes! Saving kids, saving lives.

As gunman sprayed school with bullets, quick action… https://t.co/0LfGLIsphR"
1643519804,2017-11-15 17:35:37,[],1,0,Paul McKinney,228,224,Los Angeles,1427,None,None,"In fairness to @realDonaldTrump who mentioned the wrong city in sending his condolences on a shooting, I can't keep… https://t.co/gYmt1fgpVR"
113738369,2017-11-15 17:34:05,[],0,0,London Aftr Midnight,65,3887,Los Angeles CA USA,4469,None,None,Trump just tweeted a copy and paste 'condolence' for this week’s regularly scheduled mass shooting... but he... https://t.co/bDJoCWz2f2
65109514,2017-11-15 17:30:39,[],0,0,Global Issues Web,2420,142021,"Los Angeles, California, USA",446754,None,None,The NRA used to stay quiet right after mass shootings. Now it’s so common they can’t be bothered.… https://t.co/OYXW5cuX43
41310684,2017-11-15 17:28:44,[],0,1,Kevin Decker,286,122,"Los Angeles, CA",2856,None,None,@ChrisMurphyCT @byrdinator It only took one mass shooting every week...
304816770,2017-11-15 17:26:02,[],0,0,Therese McLaughlin,2479,1493,"Los Angeles, California",20210,None,None,Trump tweets condolences to wrong town after mass shooting - CBS News https://t.co/5wq7s3p3JC
2461995391,2017-11-15 17:21:04,[],0,0,LisaB,1734,246,"Los Angeles, CA",4102,None,None,@JustinTrudeau You’re a good man! Our “President” is tweeting about another mass shooting....in the incorrect state. He’s stupid like that.
858407531722547201,2017-11-15 17:13:37,[],6,6,Breaking News,6174,52416,"Los Angeles, CA",50791,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"Think of the worst mass shooting in memory. Now add 13 million people to it. THAT'S what's going down.

This monume… https://t.co/xeeb9Ir8xz"
35873470,2017-11-15 17:12:49,[u'borschtforbrains'],0,0,susan McConnell,174,183,"los angeles, CA",3352,None,None,#borschtforbrains sends condolences to families of the wrong mass shooting! What a fucking mess.
3909334874,2017-11-15 17:08:20,[],0,0,Dr Lisa Hayden,1479,675,"Los Angeles,CA",25856,None,None,@jbarro @markos Josh you called it. And going to school in Cali. He couldn’t even express himself yesterday after m… https://t.co/9W4DER1reR
20696181,2017-11-15 17:04:51,[],0,1,(((Neil Kaplan))),516,16768,"Los Angeles, California",63812,None,None,"@realDonaldTrump Jeepers, Mr. Presidunce, is there a reason that you deleted this tweet from last night? Did someon… https://t.co/PekEzFLXv3"
2276847000,2017-11-15 17:01:00,[],0,0,Soulfare,593,750,Los Angeles,9852,None,None,Trump Slammed For Tweeting Condolences About The Wrong Mass Shooting https://t.co/35FjKNPFgU
2980272732,2017-11-15 16:57:34,[],1,14,Ann Lewis Hamilton,4988,5301,"Los Angeles, CA",2479,None,None,"@realDonaldTrump Wow. The basketball players. When you could be talking about the mass shooting (in CA, not TX) or… https://t.co/1N6u5fN2B9"
21692094,2017-11-15 16:53:47,[],1,0,Joe Mozingo,323,1069,Los Angeles,1033,None,None,"As gunman sprayed school with bullets, quick action prevented mass bloodshed - LA Times https://t.co/5LVFBxLcQ4"
139170905,2017-11-15 16:51:11,[],0,0,Left Coast Liberal,1474,3243,,41685,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,@bob42156 the man is tweeting condolences to the wrong mass shooting. There is something not right.
223905572,2017-11-15 16:49:40,[u'GreatPrezSpeeches'],0,0,Gerry Gainford,340,118,"Los Angeles, CA",760,None,None,"""We choose to tweet this, in this decade, not because it is easy, but because we are stupid"" -  #GreatPrezSpeeches - https://t.co/pKljH4vCsi"
55218049,2017-11-15 16:49:11,[],0,0,Los Angeles Now,24,6407,Los Angeles,324992,None,None,"As gunman sprayed school with bullets, quick action prevented mass bloodshed https://t.co/wl10k02Lcr"
51176565,2017-11-15 16:45:00,[u'BradCast'],0,0,Green News Report,819,3246,Los Angeles,30618,None,None,"Ready to Step Up? It's 'National Run for Office Day'!: Latest #BradCast

Guest: @RossMoRock of @runforsomething; Al… https://t.co/7nv0NodV6u"
2980272732,2017-11-15 16:42:36,[u'Dumb'],4,10,Ann Lewis Hamilton,4988,5301,"Los Angeles, CA",2479,None,None,"@realDonaldTrump What happened to your tweet last night where you talked about the wrong mass shooting?  #Dumb

How… https://t.co/bJ7RWbiHqx"
11204932,2017-11-15 16:42:18,[],0,0,Jorge Rivas,2467,6632,Los Angeles,17437,None,None,Donald Trump Tweets His Thoughts and Prayers for Victims of the Wrong Mass Shooting https://t.co/ZUOIL1Ckud via @Splinter_news
211609024,2017-11-15 16:40:41,[],0,0,Organ Mover,1137,188,"Los Angeles, CA",2810,None,None,"When you really want to make clear you have not a thought or a prayer to give:

Trump confuses mass shootings on Tw… https://t.co/DyT0FoEvHZ"
832540970,2017-11-15 16:39:16,[],1,1,ramsh,323,1093,,33793,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,Do you think the President of the United States will address the 309th mass shooting in the U. S. this year that oc… https://t.co/nazLxZXUyK
781352278204690432,2017-11-15 16:35:01,[],0,0,Drinks and Wings,163,37,"Los Angeles, CA",2725,None,None,"This perfectly summarizes our:
-Frequent occurrences of mass shootings 
-President's genuine lack of empathy 
https://t.co/zep1Cx40ZC"
87745022,2017-11-15 16:31:20,[],0,1,kacey koeberer,415,71,"los angeles, ca",149,None,None,@nytimes  WHERE is your coverage of the latest mass shooting in northern California? One bullet point in the Califo… https://t.co/RtZkPcd0gu
15623481,2017-11-15 16:28:45,[],0,0,Gerren Taylor,1236,811,"los angeles, ca",15807,None,None,Trump Slammed For Tweeting Condolences About The Wrong Mass Shooting https://t.co/Wh1ohxxgA3
605730216,2017-11-15 16:26:34,[],2,2,BigBoy'sNeighborhood,986,8156,Los Angeles,13486,None,None,The leader of the free world should be paying attention! How do you confuse something this serious and this huge?!… https://t.co/lfh7s9BmiW
18651687,2017-11-15 16:25:11,[],0,0,Anna Siri,1255,412,"Los Angeles, CA",2931,None,None,Twitter roasts Trump for tweeting condolences about the wrong mass shooting https://t.co/0Q5ixwuV0m via @HuffPostPol
19064923,2017-11-15 16:24:35,[],0,0,Alicia Zoumas,482,200,"Los Angeles, CA",2969,None,None,Elementary School Staff Prevented NorCal Mass Shooting From Becoming More Deadly: Sheriff's Dept. https://t.co/XWzZkU931D via @ktla
168919083,2017-11-15 16:23:28,[u'ThoughtsAndPrayers'],0,1,Shawn Patterson,2124,1131,"Los Angeles, CA",10171,None,None,"After every mass shooting in the USA now is the narrative not just #ThoughtsAndPrayers but also ""grateful to law en… https://t.co/T9yGy4f3yc"
16519812,2017-11-15 16:18:13,[],0,1,Amy Anderson,274,11219,"Los Angeles, CA, USA",24587,None,None,"OMFG
https://t.co/atQ7FGMBSB https://t.co/oovSevvnwn"
3018111009,2017-11-15 16:14:48,[u'Bigboy'],9,4,REAL 92.3 LA,654,28014,"Los Angeles, CA",41438,None,None,Twitter isn’t having it with Trump’s latest tweet. https://t.co/5UbZrwOE8D #Bigboy
21969650,2017-11-15 16:14:45,[],20,87,Nathan Hubbard,298,16630,"Los Angeles, CA",8730,None,None,We allow mass shootings to be so commonplace that the president has a form tweet for sending condolences he uses so… https://t.co/XvkhboRekz
883039614,2017-11-15 16:12:14,[],0,0,Every1CallsMePickle,565,76,"Los Angeles, CA",6299,None,None,"Do you think President Trump will know which mass-shooting to talk about tomorrow? I know, too many https://t.co/aEjL1knV2J"
4539241650,2017-11-15 16:01:08,[],0,0,steven,613,38,"Los Angeles, CA",13,None,None,Not even a mention of another mass shooting... at least we have this. https://t.co/b1giFkfjFT
31939866,2017-11-15 15:57:51,[],6,8,WomenAgainstGunViol,626,14676,"Los Angeles, CA",8283,None,None,When there are so many mass shootings the President can't keep them straight (or doesn't care enough to try). He tw… https://t.co/4JwVSVDCQq
10252962,2017-11-15 15:51:27,[],19,46,KTLA,752,662967,"Los Angeles, CA",133394,None,None,Authorities say elementary school staff prevented the mass shooting in NorCal from becoming more deadly https://t.co/kXdeVkg5vH
821243523491999744,2017-11-15 15:48:56,[],0,0,A.Y. Miles,3165,1362,"Marina del Rey, CA",1889,None,None,Maybe because he just doesn’t give a shit. https://t.co/49IoJ08tVc
10583042,2017-11-15 15:47:59,[],0,0,Rob Archer,382,2104,Los Angeles,27448,None,None,"President Trump tweeted condolences for the wrong mass shooting Tuesday night. In fairness, it is hard to keep up w… https://t.co/08YtEcycMh"
21990527,2017-11-15 15:46:21,[u'copypasta'],0,0,ryan jones,390,213,"Los Angeles, CA",4514,None,None,who knew that mass shooting condolences would become the fodder for #copypasta?
16664681,2017-11-15 15:40:21,[],25,27,Los Angeles Times,10665,3107099,"Los Angeles, CA",183408,None,None,"As gunman sprayed school with bullets, quick action prevented mass bloodshed https://t.co/x3yDQPzN0i https://t.co/2EPeUXCYk3"
23149578,2017-11-15 15:38:31,[],0,0,Richard Haberkern,1938,54499,"Los Angeles, CA",202977,None,None,Twitter Calls Donald Trump Out For Copy &amp; Pasting His Mass Shooting Response After He Tweets Condolences To The Wro… https://t.co/xEAc9wnMtE
5866272,2017-11-15 15:35:29,[],0,3,Christopher DeWan,135,915,"Los Angeles, CA",14790,None,None,The President cut-and-pasted condolences from last week's mass shooting to use for this week's mass shooting.
213460555,2017-11-15 15:32:42,[],0,0,"Jesse Glucksman, CSI",135,189,"Los Angeles, CA",7278,None,None,"@ChipHinkleman I THOUGHT the tweet was going to be about the mass shooting in California, but nope! That misdirect… https://t.co/PkbHY2X30K"
17427606,2017-11-15 15:32:19,[],0,0,12vwoman150,1552,180,"Los Angeles, CA",7861,None,None,Twitter Slams Donald Trump For Tweeting Condolences About The Wrong Mass Shooting - HuffPost https://t.co/rUhOxG0yK5
200952718,2017-11-15 15:31:50,[],0,1,Vincent Largoza,644,345,"Los Angeles, CA",7504,None,None,@realDonaldTrump Aw. You’re changing the subject because you Tweeted about the wrong mass shooting last night.
8981662,2017-11-15 15:31:42,[],2,0,Rabbi Yonah,2801,57999,Los Angeles,28768,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"These images of mass shooting carnage, young lives tragically ended, are the legacy America’s love affair with guns… https://t.co/Hz5laQnbzL"
163275237,2017-11-15 15:28:29,[],0,0,Jim McCleary,1368,1330,"Los Angeles, CA",1902,None,None,Twitter Slams Donald Trump For Tweeting Condolences About The Wrong Mass Shooting - HuffPost https://t.co/H6qsiX4WcV
19329393,2017-11-15 15:27:55,[],12,23,Perez Hilton,576,6609636,"Los Angeles, CA",290972,None,None,Ugh. What a buffoon. https://t.co/wgvXrA37fS
3911239745,2017-11-15 15:26:24,[],0,12,Perez,684,103134,"Los Angeles, CA",71946,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,Loser-In-Chief!! https://t.co/0lKfBvfpnJ
822875391035457538,2017-11-15 15:25:11,[],0,0,whatsreallyreal,338,17,"Los Angeles, CA",394,None,None,Twitter roasts Trump for tweeting condolences about the wrong mass shooting https://t.co/HUyqWky6x8 via… https://t.co/3t4svcESQr
458552389,2017-11-15 15:25:03,[],0,0,Edward Gusts,379,283,Los Angeles,3600,None,None,"In his defense,they happen quite frequently-Donald Trump tweets Condolences About The Wrong Mass Shooting - HuffPost https://t.co/Xs9Ol9e7Vt"
3315180567,2017-11-15 15:24:41,[u'notmypresident'],0,0,Lisa Kate David,217,58580,"Los Angeles, CA",280,None,None,Twitter Slams Donald Trump For Tweeting Condolences About The Wrong Mass Shooting - HuffPost #notmypresident https://t.co/mmkvFBMGUG
35095250,2017-11-15 15:16:22,[],0,0,Phil Abrams,549,446,los angeles,1424,None,None,@realDonaldTrump - what happened to your tweet about the Tehama mass shooting? Oops - did you just retweet your Sutherland Springs!
172205053,2017-11-15 15:13:37,[],0,0,John Moletress,1150,4526,"Los Angeles, CA",8650,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,The morning would almost feel uneventful to not wake up to news of a mass shooting.
755515053135192066,2017-11-15 15:06:59,[],0,0,Chris Rod,34,1715,"Los Angeles, CA",4429,None,None,If @realDonaldTrump can mix up a mass shooting there’s no hope for him.
16343134,2017-11-15 15:04:50,[u'bumpstock'],9,48,Ted Sullivan,787,15342,"Santa Monica, CA",12253,None,None,Remember when a guy with #bumpstock modified machine guns shot over 500 people? We're not talking about… https://t.co/txH2EezJfE
167540366,2017-11-15 14:54:28,[],0,0,Marshall Bell,506,2080,Los Angeles,47900,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/1927193c57f35d51.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.3959042, 34.075963], [-118.3433861, 34.075963], [-118.3433861, 34.098056], [-118.3959042, 34.098056]]]), contained_within=[], full_name=u'West Hollywood, CA', attributes={}, id=u'1927193c57f35d51', name=u'West Hollywood')",None,@realphilhendrie already another mass shooting...weeks till another now
146986444,2017-11-15 14:50:59,[],0,0,C. CLAY,163,53,los angeles,5355,None,None,"@realDonaldTrump your time in the White House will b remembered for Lies, hurricanes, mass shooting, sex scandals,… https://t.co/csh9EeMd0O"
14428460,2017-11-15 14:47:34,[],0,0,Joel Bryant,1343,1807,"Los Angeles, CA",6234,None,None,Trump sent out the wrong tweet with bad grammar commemorating yet another mass shooting. Tell me you see the problem(s)!
1192826641,2017-11-15 14:46:11,[],0,0,Positive Man,65,46,"Hollywood, CA",3877,None,None,Not even President Trump can keep all of America's mass shootings straight https://t.co/SdRBvBIh3B
1375054758,2017-11-15 14:40:07,[],0,1,Howard resist Trump,2750,1588,"Los Angeles, CA",7347,None,None,Another week another mass shooting. Is it still to soon to talk about this too Trump? @realDonaldTrump @SpeakerRyan
808491836595576832,2017-11-15 14:38:38,[],0,0,Tiberius Gracchus,70,33,"Los Angeles, CA",979,None,None,Deleted but not replaced.  Why has he said nothing about a mass shooting in CA? https://t.co/lMUjQmDhXT
31062757,2017-11-15 14:31:09,[],0,0,hype underground,1513,1585,Los Angeles ,18342,None,None,News Update https://t.co/vMypSVrpAf
65109514,2017-11-15 14:10:16,[],0,0,Global Issues Web,2420,142021,"Los Angeles, California, USA",446754,None,None,Trump Tweets Condolences for the Wrong Mass Shooting https://t.co/61kutl1XaE https://t.co/og6YACXt7D
187670429,2017-11-15 14:06:16,[],7,87,Mundy,1204,49330,"Los Angeles, CA",26560,None,None,You copy and pasted your mass shooting tweet and forgot to change the city. https://t.co/ZY6lJlxbzX
187670429,2017-11-15 14:06:09,[],9,43,Mundy,1204,49330,"Los Angeles, CA",26560,None,None,@realDonaldTrump @CNN You copy and pasted your mass shooting tweet and forgot to change the city.
17824838,2017-11-15 14:06:01,"[u'Trump', u'MassShooting', u'California', u'gop', u'gunviolence']",0,0,Sam F Park,383,438,"Los Angeles, CA",56308,None,None,#Trump Tweets About Wrong #MassShooting After #California Rampage #gop #gunviolence https://t.co/igeH0skZ9l
1473223500,2017-11-15 14:05:37,[],0,0,JessicaLeeWilliamson,227,819,Los Angeles,333,None,None,@realDonaldTrump copy and pasted his thoughts and prayers about an old mass shooting. To be fair- that's basically… https://t.co/5oJibVaTZy
36230762,2017-11-15 14:03:36,[],0,0,T-Money (Terrence W),730,383,"Los Angeles, CA",9101,None,None,So it looks like @realDonaldTrump has a ready made Template for the Next Mass Shooting. He just updates the City an… https://t.co/1UHwQ5W9PY
760193861784403968,2017-11-15 14:02:13,[],0,0,Jackie Lawson,114,145,Los Angeles,546,None,None,"Gunman wildly sprays school with bullets, and quick action prevents mass bloodshed https://t.co/uPE5KVwSX9"
55218049,2017-11-15 13:38:06,[],0,0,Los Angeles Now,24,6407,Los Angeles,324992,None,None,Quick action prevented mass bloodshed at an elementary school shooting. More top news https://t.co/kEO8Q35iii
65109514,2017-11-15 13:28:55,[],0,0,Global Issues Web,2420,142021,"Los Angeles, California, USA",446754,None,None,Four killed in California mass shooting  https://t.co/WLm5YiEjmN
19789347,2017-11-15 13:21:03,[],0,0,Mitch Chase,2379,848,"Los Angeles, CA",13002,None,None,Trump Slammed For Tweeting Condolences About The Wrong Mass Shooting https://t.co/yW4qCbhbaf
832808169462124545,2017-11-15 13:15:38,[u'losangelestaxicabs'],0,0,LosAngelesTaxiCabs,43,13,"Los Angeles, CA",4908,None,None,"#losangelestaxicabs Gunman wildly sprays school with bullets, and quick action prevents mass bloodshed… https://t.co/xHeyuq95io"
16664681,2017-11-15 13:01:31,[],16,24,Los Angeles Times,10665,3107099,"Los Angeles, CA",183408,None,None,Quick action prevented mass bloodshed at an elementary school shooting. More top news: https://t.co/VuVQBaa43o https://t.co/iOKupgHeIj
99990797,2017-11-15 13:00:14,[],0,0,Yorn Stevens,52,707,"Los Angeles, CA",346,None,None,"@realDonaldTrump This fat bastard meant to comment on the shooting in Northern California, but instead just copied… https://t.co/8zDb77PtB9"
317097043,2017-11-15 12:56:24,[],0,0,b mac,157,168,New York City and Los Angeles,2658,None,None,@realDonaldTrump You confused another mass shooting under your watch dotard!! Jet lagged or still a moron? NRA shill and a failure.
2677662996,2017-11-15 12:26:53,[],0,0,T.R. Simms,150,36,"Los Angeles, CA",103,None,None,Twitter Slams Donald Trump For Tweeting Condolences About The Wrong Mass Shooting | HuffPost https://t.co/dFIxn2X5XT #280
390835607,2017-11-15 12:26:36,[u'SPOTUS'],0,1,Kelley Birney,176,165,Los Angeles,1466,None,None,"THIS mass shooting happened 1.5 weeks ago. I guess it’s understandable #SPOTUS forgot to change the name of city, a… https://t.co/S4PSSZfjKo"
20292157,2017-11-15 12:08:33,[],28,101,Jeffrey Lieber,1334,14388,"Venice, CA",21147,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,Hey @brianstelter: please note that @realDonaldTrump just tweeted about the current mass shooting using the details… https://t.co/QQNXlMYdNO
73283335,2017-11-15 12:05:10,[],0,0,Michelle Fitzgerald,116,27,"Camarillo, CA",670,None,None,"@realDonaIdTrimp @realDonaldTrump @CNN BINGO!!!  You’re right.  People do hate you.  BTW, the last shooting was in… https://t.co/oiczWwsvoD"
20292157,2017-11-15 12:02:09,[],28,48,Jeffrey Lieber,1334,14388,"Venice, CA",21147,None,None,If you didn’t think we have a gun problem before: the man who resides in the Oval Office COPIED AND PASTED his resp… https://t.co/YT5RI7Vyqg
7545522,2017-11-15 11:30:20,[],0,0,Mike Alfaro,514,720,"Los Angeles, CA",8061,None,None,@realDonaldTrump You’re tweeting fake sympathy to the wrong mass shooting location. That one was last week. We’re o… https://t.co/EKU4Gpgcvm
3149422682,2017-11-15 11:25:46,[],0,1,David Pevsner,333,1372,"Los Angeles, CA",3748,None,None,Because it's just another mass shooting. Why bother keeping track when you can cut and paste? https://t.co/hav4xEsSem
1733245196,2017-11-15 11:22:05,[],0,0,William Mungall,198,388,"Los Angeles, CA",207501,None,None,"Gunman wildly sprays school with bullets, and quick action prevents mass bloodshed https://t.co/PZz7lWAlEV"
23149578,2017-11-15 11:21:17,[],0,0,Richard Haberkern,1938,54499,"Los Angeles, CA",202977,None,None,Tiny Texas town turns inward in wake of mass shooting https://t.co/UqBATcOb9i
11462742,2017-11-15 10:57:10,"[u'Obama', u'Trump']",1,1,BOB,4358,2262,LONDON AND LA,166772,None,None,"Imagine if #Obama had tweeted the wrong city and state after a mass shooting, just imagine.

#Trump"
2173043520,2017-11-15 10:16:03,[],0,0,:D Los Angeles,978,516,Los Angeles,31759,None,None,"Gunman wildly sprays school with bullets, and quick action prevents mass bloodshed https://t.co/KxyDc1f7GG"
