user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,tweets
2514948426,2017-11-16 04:52:48,[],0,0,Reentje Kay,581,299,Los Angeles,5858,None,None,Here's a helpful reminder that the Donald Trump pee tape is probably real https://t.co/70k2JY3gZi via @theavclub  Tinkle or trickle down?
237969525,2017-11-16 04:52:22,[],0,4,Karri-Leigh,2423,4692,Los Angeles,15568,None,None,"Donald Trump waking up each day, scrolling Twitter and remembering he’s @POTUS. https://t.co/TLfeC0urMK"
25473055,2017-11-16 04:52:21,[],0,0,Michele Jusko,1523,369,Los Angeles,1616,None,None,@cadillaccannon @realDonaldTrump You read my mind!  Seems that is way Trump runs government.
858407531722547201,2017-11-16 04:52:07,[u'Hydration'],1,2,Breaking News,6175,53144,"Los Angeles, CA",50870,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"https://t.co/QN4dwy3HWk #Hydration is key in US politics 🚰 

_https://t.co/5VsXe9kUDl @newnewspage"
744896742693363713,2017-11-16 04:51:44,[],0,0,Allan Dewey,117,10,"Los Angeles, CA",262,None,None,@UnfilteredSE @secupp Wasn't Clinton impeached over this? Wasn't it brought up stupidly just last year during the e… https://t.co/Q3q1O0USGg
26917479,2017-11-16 04:51:31,[],0,0,Kit,41,40,,5777,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,@Susan_MAGA2017 @skolanach @MooreSenate Donald Trump is good friends with Epstein. Trump has Epstein in his black b… https://t.co/HMmyx0l7fk
430592393,2017-11-16 04:51:04,[],0,0,Bill Perry,94,21,"Westlake Village, CA",3911,None,None,@tonyschwartz No Trump is not a coward way smarter and more ehical than you.
3269979985,2017-11-16 04:50:59,[],0,0,Kent Christensen,305,141,"Los Angeles, CA",2679,None,None,"Moore Needs to step out of Senate Race, Trump's 12 Day Water Break (Chat 11-15-2017) https://t.co/k7YfD1lfyN"
45242267,2017-11-16 04:50:47,[],0,0,Andrea Buchanan,147,1119,Los Angeles,638,None,None,@JoshSchwerin The lowest form of humanity is a trump! Nothing lower
2984509334,2017-11-16 04:50:36,[],0,0,Joan Rodman Ph. D,762,347,"Santa Monica, CA",606,None,None,Sign the petition: Tell the Senate to reject Trump's nomination of climate denier Kathleen Hartnett White https://t.co/uIbq1sHbwZ
18401053,2017-11-16 04:50:11,[],0,0,Franck Tabouring,424,400,"Los Angeles, CA",6512,None,None,"@mattyglesias Okay, but with that logic, Donald Trump should have resigned on day one."
19329393,2017-11-16 04:50:03,[],4,12,Perez Hilton,576,6609562,"Los Angeles, CA",291017,None,None,Thank you @CAH! https://t.co/O8G2MXAVmn
2883841,2017-11-16 04:49:57,[],10,44,E! News,120396,11873459,"Hollywood, CA",206020,None,None,"President Donald Trump stopped his foreign policy speech not once, but twice to take a full-bodied, two-handed drin… https://t.co/fSSKpQcOS0"
30999162,2017-11-16 04:49:55,[],0,0,Julie Neimark,626,356,"Los Angeles, Ca",8642,None,None,https://t.co/5VOIQINxg5
22699560,2017-11-16 04:49:24,[],2,3,Cindy Leinwand,2435,3130,Los Angeles,118290,None,None,"Exclusive: Hillary Clinton calls Trump's special counsel threat ""an abuse of power"" https://t.co/dt87H8DRUE"
21848578,2017-11-16 04:49:20,[],0,0,RachelRobinsonVoice,1267,3304,"Los Angeles, CA ",9037,None,None,"And, oh yeah - because garbage people who have no respect for any other sentient beings. https://t.co/nbtlZU5x7a"
22842532,2017-11-16 04:49:20,[],0,1,Annie Devine,582,842,"Santa Monica, CA",43400,None,None,@mjchamplin @taylorswift13 Trump is president nothing is illegal now
51576246,2017-11-16 04:48:34,"[u'Trump', u'FakeNews', u'POTUS']",0,0,Dan Koosh,4412,166090,Los Angeles,2473,None,None,"@donlemon @CNN Don, easy peasy squeezy!! #Trump sealed 1 Trillion $$ deals in 12 days!! Mention that #FakeNews!! @realDonaldTrump #POTUS"
21642560,2017-11-16 04:48:27,[u'NeedToImpeach'],0,0,Regina Banali,3101,12940,"Los Angeles, CA",8139,None,None,"Trump is a dangerous president, we #NeedToImpeach him now! Join me by signing the petition: https://t.co/GBi7jnL9ch"
870731290596724736,2017-11-16 04:48:27,[],15,15,HWDConservative,141,3757,"Hollywood, Los Angeles",690,None,None,What the heck is wrong with these Republicans? They don't remember what happened to Herman Cain? And the same attempt on Trump?
4858968249,2017-11-16 04:47:47,[],0,0,Kevin Crowell,552,169,"Los Angeles, CA",4587,None,None,@joey_desmarais @StephenAtHome @realDonaldTrump Really? Lol Rapey Bill is done and they coming for Creepy Biden nex… https://t.co/peERY6ifVY
709574636107735040,2017-11-16 04:47:17,[],0,0,Don Santana,40,36,"Santa Monica, CA",27335,None,None,Trump touts Asia trip success https://t.co/lhJUdnmv3w
709574636107735040,2017-11-16 04:47:17,[],0,0,Don Santana,40,36,"Santa Monica, CA",27335,None,None,Is it too early to gauge the success of Trump's Asia trip? https://t.co/GL9fKCEwJL
709574636107735040,2017-11-16 04:47:16,[],0,0,Don Santana,40,36,"Santa Monica, CA",27335,None,None,President Trump: China will help with North Korea https://t.co/7Aq84WfDJ3
593265262,2017-11-16 04:47:00,[],0,0,Kat,2211,3451,"Los Angeles, CA",105297,None,None,"I liked a @YouTube video https://t.co/LoPO3YPNG6 Why People Are Freaking Out About This Leaked Audio, CAH Goes After Trump, and"
1642681,2017-11-16 04:46:43,[],1,0,Aric,369,1639,Los Angeles / Redondo Beach ,51846,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Redondo Beach, CA', url=u'https://api.twitter.com/1.1/geo/id/e1e35d357ceefa52.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.4019312, 33.814689], [-118.352695, 33.814689], [-118.352695, 33.8946492], [-118.4019312, 33.8946492]]]), contained_within=[], country_code=u'US', attributes={}, id=u'e1e35d357ceefa52', name=u'Redondo Beach')",None,"If we impeach Trump that means our next president of the United States would be Pence.  

Yes, let's jump out of th… https://t.co/gbqphOKkjO"
52523912,2017-11-16 04:46:39,[],0,0,Teresa Gaines -Ryan,345,173,"Los Angeles, CA",4286,None,None,"House Dems introduce articles of impeachment against Trump
https://t.co/PS8SzR9Dvm"
2462372720,2017-11-16 04:46:33,[u'SexiestManAlive'],0,0,house of snarks,497,469,"los angeles, ca",11602,None,None,Never forget @People's #SexiestManAlive is actually just a racist Trump supporter on the inside and out. https://t.co/ztTGwcg6h5
15617796,2017-11-16 04:46:31,"[u'JaredKushner', u'MiddleEast', u'ImpeachTrump']",1,2,mobilematt,5000,2888,"Los Angeles, California",41812,None,None,"What a shmuck: #JaredKushner Doesn't Read &amp; Gets Tired Of Talking About The #MiddleEast, @JoeNBC Says; #ImpeachTrump https://t.co/thfOrDKWp8"
42720716,2017-11-16 04:46:19,"[u'Trump', u'northkorea', u'akamaitechnologies']",0,1,Oonagh,4756,4448,"Los Angeles, CA",12672,None,None,Let's just say #Trump doesn't need to visit #northkorea to hear what the president has to say. #akamaitechnologies… https://t.co/55fwrcW6uG
16712283,2017-11-16 04:46:10,[],0,0,Len Hochberg,352,455,"Woodland Hills, CA",14610,None,None,@AlanShipnuck How long before we hear about a Trump 59?
1353347065,2017-11-16 04:45:32,[],1,1,Mike,579,362,"Los Angeles, CA",3583,None,None,@JackPosobiec @tedlieu @tedlieu is an asset to Trump. Thank you Ted
7545142,2017-11-16 04:45:07,[],0,0,Ninon Aprea,716,2011,Los Angeles,8814,None,None,Federal judge rejects secrecy in legal fight linked to Trump dossier - POLITICO https://t.co/1I5IO3IXP6
20733700,2017-11-16 04:44:55,[u'NeedtoImpeach'],0,0,Justin,271,96,"Los Angeles, California",2978,None,None,We #NeedtoImpeach @RealDonaldTrump. Join me and sign on to @TomSteyer’s petition demanding Congress impeach Trump. https://t.co/VIaDN3YjDr
856224401452171264,2017-11-16 04:44:16,[],0,0,rosie gee,176,10,"Burbank, CA",1605,None,None,@dergert @john_l_smith___ If those nuclear bombs make it to the usa what dont kill us will make us sick. Thnx to tr… https://t.co/pJL2tFp7A7
227201190,2017-11-16 04:43:49,[],1,2,yves guez,223,248,los angeles,7580,None,None,"@CREWcrew @carlynul Trump is an instinctual commingler.
He will (ab)use any leverage, any loophole, any way to subv… https://t.co/vSs99TWVb8"
2734998494,2017-11-16 04:43:46,[],0,0,Dean Mohamed,5001,2335,"Los Angeles, CA",8748,None,None,That's how LIFE like in TRUMP'S America! https://t.co/tKIhVs636D
156829965,2017-11-16 04:43:33,[],0,1,Black History Heroes,3354,35649,"Los Angeles, CA",50735,None,None,House Dems introduce articles of impeachment against Trump https://t.co/S5Z3nz1uD1
3179329350,2017-11-16 04:43:19,[],1,0,Tommy Keene,283,471,"Los Angeles, CA",1584,None,None,@nytimes Yes!!!!! If there’s no Trump.
15128818,2017-11-16 04:42:28,[],2,1,zelduh,1064,701,"Los Angeles, CA",15854,None,None,"It is an abuse of power!

Hillary Clinton calls Trump's special counsel threat ""an abuse of power"" https://t.co/prci2lKZf4"
24061160,2017-11-16 04:42:13,[],0,0,Derik Van Derbeken,1492,225,City of the Angels,3462,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"Too bad @realDonaldTrump 
you accomplished very little on your elementary school (all about ME!) field trip. We als… https://t.co/aZ2o3L8Up3"
163665743,2017-11-16 04:41:25,[],1,2,Tennessee Martin,3957,3091,"Los Angeles, California",21262,None,None,“Hell” is the name of the new Hotel that Trump is opening in Russia. The Penthouse Suite is called “The Roy Moore.” https://t.co/mhhj7GIzjd
45485208,2017-11-16 04:41:16,[],0,0,Clay Black,1269,594,West Toluca Lake ,4745,None,None,This is just sad.  I pray this dipshit and his kids are in jail and this get reversed.   https://t.co/sfjBa6TRZu
